,ID,ZooID,location,mean_probability,category,kind,flavor,state,status,truth,stage
3693,5183f151e4bb210219045b3b,ASW00064aj,http://spacewarps.org/subjects/standard/5183f151e4bb210219045b3b.png,2.651146775349912e-08,training,dud,dud,active,rejected,NOT,1
3694,5183f151e4bb21021900d4fb,ASW000162j,http://spacewarps.org/subjects/standard/5183f151e4bb21021900d4fb.png,1.0,training,sim,lensing cluster,active,detected,LENS,1
3695,5183f151e4bb21021901026f,ASW0001f1r,http://spacewarps.org/subjects/standard/5183f151e4bb21021901026f.png,2.0323163686936155e-08,training,dud,dud,active,rejected,NOT,1
3696,5183f151e4bb210219017a5e,ASW00022qm,http://spacewarps.org/subjects/standard/5183f151e4bb210219017a5e.png,1.0,training,sim,lensed galaxy,active,detected,LENS,1
3697,5183f151e4bb2102190124bb,ASW0001ltn,http://spacewarps.org/subjects/standard/5183f151e4bb2102190124bb.png,1.0,training,sim,lensed quasar,active,detected,LENS,1
3698,5183f151e4bb21021906023f,ASW0008fun,http://spacewarps.org/subjects/standard/5183f151e4bb21021906023f.png,1.0,training,sim,lensing cluster,active,detected,LENS,1
3699,5183f151e4bb21021904d8ea,ASW0006t4a,http://spacewarps.org/subjects/standard/5183f151e4bb21021904d8ea.png,1.0,training,sim,lensed quasar,active,detected,LENS,1
3700,5183f151e4bb21021906269d,ASW0008n19,http://spacewarps.org/subjects/standard/5183f151e4bb21021906269d.png,1.0,training,sim,lensed quasar,active,detected,LENS,1
3701,5183f151e4bb21021905f199,ASW0008ck9,http://spacewarps.org/subjects/standard/5183f151e4bb21021905f199.png,1.9999999999999633e-08,training,dud,dud,active,rejected,NOT,1
3702,5183f151e4bb21021905fd7a,ASW0008ewq,http://spacewarps.org/subjects/standard/5183f151e4bb21021905fd7a.png,1.0,training,sim,lensing cluster,active,detected,LENS,1
3703,5183f151e4bb2102190196f9,ASW00028e1,http://spacewarps.org/subjects/standard/5183f151e4bb2102190196f9.png,1.0,training,sim,lensed quasar,active,detected,LENS,1
3704,5183f151e4bb210219023ade,ASW00034ri,http://spacewarps.org/subjects/standard/5183f151e4bb210219023ade.png,1.0,training,sim,lensed quasar,active,detected,LENS,1
3705,5183f151e4bb210219037b61,ASW0004w2p,http://spacewarps.org/subjects/standard/5183f151e4bb210219037b61.png,1.0,training,sim,lensing cluster,active,detected,LENS,1
3706,5183f151e4bb210219050176,ASW000714m,http://spacewarps.org/subjects/standard/5183f151e4bb210219050176.png,1.0,training,sim,lensing cluster,active,detected,LENS,1
3707,5183f151e4bb2102190326b5,ASW0004fcl,http://spacewarps.org/subjects/standard/5183f151e4bb2102190326b5.png,1.0,training,sim,lensed galaxy,active,detected,LENS,1
3708,5183f151e4bb21021905a2f0,ASW0007x0w,http://spacewarps.org/subjects/standard/5183f151e4bb21021905a2f0.png,1.0,training,sim,lensed galaxy,active,detected,LENS,1
3709,5183f151e4bb210219005d86,ASW0000ih2,http://spacewarps.org/subjects/standard/5183f151e4bb210219005d86.png,1.0,training,sim,lensing cluster,active,detected,LENS,1
3710,5183f151e4bb21021904bf36,ASW0006o1i,http://spacewarps.org/subjects/standard/5183f151e4bb21021904bf36.png,1.0,training,sim,lensed quasar,active,detected,LENS,1
3711,5183f151e4bb21021903cd5a,ASW0005c9m,http://spacewarps.org/subjects/standard/5183f151e4bb21021903cd5a.png,1.0,training,sim,lensed galaxy,active,detected,LENS,1
3712,5183f151e4bb2102190073a2,ASW0000mua,http://spacewarps.org/subjects/standard/5183f151e4bb2102190073a2.png,1.0,training,sim,lensed quasar,active,detected,LENS,1
3713,5183f151e4bb210219026523,ASW0003d43,http://spacewarps.org/subjects/standard/5183f151e4bb210219026523.png,1.0,training,sim,lensed quasar,active,detected,LENS,1
3714,5183f151e4bb21021902b2c8,ASW0003sg8,http://spacewarps.org/subjects/standard/5183f151e4bb21021902b2c8.png,1.0,training,sim,lensed quasar,active,detected,LENS,1
3715,5183f151e4bb2102190396ea,ASW00051ii,http://spacewarps.org/subjects/standard/5183f151e4bb2102190396ea.png,1.0,training,sim,lensing cluster,active,detected,LENS,1
3716,5183f151e4bb210219043494,ASW0005wno,http://spacewarps.org/subjects/standard/5183f151e4bb210219043494.png,1.0,training,sim,lensing cluster,active,detected,LENS,1
3717,5183f151e4bb21021900aa65,ASW0000xnp,http://spacewarps.org/subjects/standard/5183f151e4bb21021900aa65.png,1.0,training,sim,lensing cluster,active,detected,LENS,1
3718,5183f151e4bb21021900aa6a,ASW0000xnu,http://spacewarps.org/subjects/standard/5183f151e4bb21021900aa6a.png,1.0,training,sim,lensed quasar,active,detected,LENS,1
3719,5183f151e4bb21021903d6dc,ASW0005e58,http://spacewarps.org/subjects/standard/5183f151e4bb21021903d6dc.png,1.0,training,sim,lensed quasar,active,detected,LENS,1
3720,5183f151e4bb2102190103ab,ASW0001faj,http://spacewarps.org/subjects/standard/5183f151e4bb2102190103ab.png,1.9999999999999633e-08,training,dud,dud,active,rejected,NOT,1
3721,5183f151e4bb2102190103ae,ASW0001fam,http://spacewarps.org/subjects/standard/5183f151e4bb2102190103ae.png,1.9999999999999633e-08,training,dud,dud,active,rejected,NOT,1
3722,5183f151e4bb21021903d6d2,ASW0005e4y,http://spacewarps.org/subjects/standard/5183f151e4bb21021903d6d2.png,3.2569518681821983e-06,training,sim,lensed galaxy,active,undecided,LENS,1
3723,5183f151e4bb2102190103a1,ASW0001fa9,http://spacewarps.org/subjects/standard/5183f151e4bb2102190103a1.png,1.9999999999999633e-08,training,dud,dud,active,rejected,NOT,1
3724,5183f151e4bb21021901c774,ASW0002hys,http://spacewarps.org/subjects/standard/5183f151e4bb21021901c774.png,1.0,training,sim,lensed galaxy,active,detected,LENS,1
3725,5183f151e4bb21021900a357,ASW0000w9j,http://spacewarps.org/subjects/standard/5183f151e4bb21021900a357.png,1.0,training,sim,lensed quasar,active,detected,LENS,1
3726,5183f151e4bb210219008765,ASW0000qqt,http://spacewarps.org/subjects/standard/5183f151e4bb210219008765.png,1.0,training,sim,lensed galaxy,active,detected,LENS,1
3727,5183f151e4bb210219008766,ASW0000qqu,http://spacewarps.org/subjects/standard/5183f151e4bb210219008766.png,1.0,training,sim,lensed quasar,active,detected,LENS,1
3728,5183f151e4bb21021900a35d,ASW0000w9p,http://spacewarps.org/subjects/standard/5183f151e4bb21021900a35d.png,1.0,training,sim,lensed quasar,active,detected,LENS,1
3729,5183f151e4bb210219067d5e,ASW0009466,http://spacewarps.org/subjects/standard/5183f151e4bb210219067d5e.png,1.0,training,sim,lensing cluster,active,detected,LENS,1
3730,5183f151e4bb21021904c219,ASW0006om1,http://spacewarps.org/subjects/standard/5183f151e4bb21021904c219.png,1.0,training,sim,lensing cluster,active,detected,LENS,1
3731,5183f151e4bb21021901027f,ASW0001f27,http://spacewarps.org/subjects/standard/5183f151e4bb21021901027f.png,1.9999999999999633e-08,training,dud,dud,active,rejected,NOT,1
3732,5183f151e4bb21021901027a,ASW0001f22,http://spacewarps.org/subjects/standard/5183f151e4bb21021901027a.png,2.0504152717255653e-08,training,dud,dud,active,rejected,NOT,1
3733,5183f151e4bb2102190591f2,ASW0007to2,http://spacewarps.org/subjects/standard/5183f151e4bb2102190591f2.png,1.0,training,sim,lensed quasar,active,detected,LENS,1
3734,5183f151e4bb210219010271,ASW0001f1t,http://spacewarps.org/subjects/standard/5183f151e4bb210219010271.png,1.9999999999999633e-08,training,dud,dud,active,rejected,NOT,1
3735,5183f151e4bb210219010278,ASW0001f20,http://spacewarps.org/subjects/standard/5183f151e4bb210219010278.png,1.9999999999999633e-08,training,dud,dud,active,rejected,NOT,1
3736,5183f151e4bb210219010279,ASW0001f21,http://spacewarps.org/subjects/standard/5183f151e4bb210219010279.png,1.9999999999999633e-08,training,dud,dud,active,rejected,NOT,1
3737,5183f151e4bb2102190284a5,ASW0003jc5,http://spacewarps.org/subjects/standard/5183f151e4bb2102190284a5.png,2.001816619525984e-08,training,dud,dud,active,rejected,NOT,1
3738,5183f151e4bb2102190284a4,ASW0003jc4,http://spacewarps.org/subjects/standard/5183f151e4bb2102190284a4.png,1.9757068824405933e-07,training,dud,dud,active,undecided,NOT,1
3739,5183f151e4bb2102190284a7,ASW0003jc7,http://spacewarps.org/subjects/standard/5183f151e4bb2102190284a7.png,1.9999999999999633e-08,training,dud,dud,active,rejected,NOT,1
3740,5183f151e4bb2102190284a6,ASW0003jc6,http://spacewarps.org/subjects/standard/5183f151e4bb2102190284a6.png,2.0430994061821988e-08,training,dud,dud,active,rejected,NOT,1
3741,5183f151e4bb2102190284a1,ASW0003jc1,http://spacewarps.org/subjects/standard/5183f151e4bb2102190284a1.png,1.9999999999999633e-08,training,dud,dud,active,rejected,NOT,1
3742,5183f151e4bb2102190284a0,ASW0003jc0,http://spacewarps.org/subjects/standard/5183f151e4bb2102190284a0.png,1.9999999999999633e-08,training,dud,dud,active,rejected,NOT,1
3743,5183f151e4bb2102190284a3,ASW0003jc3,http://spacewarps.org/subjects/standard/5183f151e4bb2102190284a3.png,1.9999999999999633e-08,training,dud,dud,active,rejected,NOT,1
3744,5183f151e4bb2102190284a2,ASW0003jc2,http://spacewarps.org/subjects/standard/5183f151e4bb2102190284a2.png,2.0393201510455023e-08,training,dud,dud,active,rejected,NOT,1
3745,5183f151e4bb2102190284a9,ASW0003jc9,http://spacewarps.org/subjects/standard/5183f151e4bb2102190284a9.png,2.0013447538736257e-08,training,dud,dud,active,rejected,NOT,1
3746,5183f151e4bb2102190284a8,ASW0003jc8,http://spacewarps.org/subjects/standard/5183f151e4bb2102190284a8.png,1.9999999999999633e-08,training,dud,dud,active,rejected,NOT,1
3747,5183f151e4bb2102190284ae,ASW0003jce,http://spacewarps.org/subjects/standard/5183f151e4bb2102190284ae.png,1.9999999999999633e-08,training,dud,dud,active,rejected,NOT,1
3748,5183f151e4bb2102190284ad,ASW0003jcd,http://spacewarps.org/subjects/standard/5183f151e4bb2102190284ad.png,1.9999999999999633e-08,training,dud,dud,active,rejected,NOT,1
3749,5183f151e4bb2102190284aa,ASW0003jca,http://spacewarps.org/subjects/standard/5183f151e4bb2102190284aa.png,1.9999999999999633e-08,training,dud,dud,active,rejected,NOT,1
3750,5183f151e4bb2102190284ab,ASW0003jcb,http://spacewarps.org/subjects/standard/5183f151e4bb2102190284ab.png,1.9999999999999633e-08,training,dud,dud,active,rejected,NOT,1
3751,5183f151e4bb21021903f49c,ASW0005k0s,http://spacewarps.org/subjects/standard/5183f151e4bb21021903f49c.png,1.0,training,sim,lensed galaxy,active,detected,LENS,1
3752,5183f151e4bb210219063209,ASW0008pah,http://spacewarps.org/subjects/standard/5183f151e4bb210219063209.png,1.0,training,sim,lensed galaxy,active,detected,LENS,1
3753,5183f151e4bb210219055a9e,ASW0007iqm,http://spacewarps.org/subjects/standard/5183f151e4bb210219055a9e.png,1.0,training,sim,lensed galaxy,active,detected,LENS,1
3754,5183f151e4bb210219035a95,ASW0004plh,http://spacewarps.org/subjects/standard/5183f151e4bb210219035a95.png,1.0,training,sim,lensed quasar,active,detected,LENS,1
3755,5183f151e4bb21021901403d,ASW0001r99,http://spacewarps.org/subjects/standard/5183f151e4bb21021901403d.png,1.0,training,sim,lensed galaxy,active,detected,LENS,1
3756,5183f151e4bb21021904075d,ASW0005nq5,http://spacewarps.org/subjects/standard/5183f151e4bb21021904075d.png,1.0,training,sim,lensed quasar,active,detected,LENS,1
3757,5183f151e4bb21021904a252,ASW0006ic2,http://spacewarps.org/subjects/standard/5183f151e4bb21021904a252.png,1.0,training,sim,lensing cluster,active,detected,LENS,1
3758,5183f151e4bb210219052bef,ASW00079in,http://spacewarps.org/subjects/standard/5183f151e4bb210219052bef.png,1.0,training,sim,lensed galaxy,active,detected,LENS,1
3759,5183f151e4bb210219066234,ASW0008yt0,http://spacewarps.org/subjects/standard/5183f151e4bb210219066234.png,1.0,training,sim,lensed galaxy,active,detected,LENS,1
3760,5183f151e4bb21021904a1cc,ASW0006i8c,http://spacewarps.org/subjects/standard/5183f151e4bb21021904a1cc.png,1.0,training,sim,lensing cluster,active,detected,LENS,1
3761,5183f151e4bb21021900d216,ASW00015hy,http://spacewarps.org/subjects/standard/5183f151e4bb21021900d216.png,1.0,training,sim,lensed galaxy,active,detected,LENS,1
3762,5183f151e4bb21021901cf57,ASW0002jiv,http://spacewarps.org/subjects/standard/5183f151e4bb21021901cf57.png,1.0,training,sim,lensed quasar,active,detected,LENS,1
3763,5183f151e4bb210219030fff,ASW0004av3,http://spacewarps.org/subjects/standard/5183f151e4bb210219030fff.png,1.9999999999999633e-08,training,dud,dud,active,rejected,NOT,1
3764,5183f151e4bb210219030ffe,ASW0004av2,http://spacewarps.org/subjects/standard/5183f151e4bb210219030ffe.png,5.4258913244395057e-08,training,dud,dud,active,rejected,NOT,1
3765,5183f151e4bb210219030ffd,ASW0004av1,http://spacewarps.org/subjects/standard/5183f151e4bb210219030ffd.png,1.9999999999999633e-08,training,dud,dud,active,rejected,NOT,1
3766,5183f151e4bb210219030ffc,ASW0004av0,http://spacewarps.org/subjects/standard/5183f151e4bb210219030ffc.png,1.9999999999999633e-08,training,dud,dud,active,rejected,NOT,1
3767,5183f151e4bb210219030ffb,ASW0004auz,http://spacewarps.org/subjects/standard/5183f151e4bb210219030ffb.png,1.9999999999999633e-08,training,dud,dud,active,rejected,NOT,1
3768,5183f151e4bb210219051a16,ASW00075zq,http://spacewarps.org/subjects/standard/5183f151e4bb210219051a16.png,1.0,training,sim,lensing cluster,active,detected,LENS,1
3769,5183f151e4bb210219030ff4,ASW0004aus,http://spacewarps.org/subjects/standard/5183f151e4bb210219030ff4.png,2.9356085516318077e-08,training,dud,dud,active,rejected,NOT,1
3770,5183f151e4bb210219030ff3,ASW0004aur,http://spacewarps.org/subjects/standard/5183f151e4bb210219030ff3.png,2.21743565570765e-08,training,dud,dud,active,rejected,NOT,1
3771,5183f151e4bb210219030ff1,ASW0004aup,http://spacewarps.org/subjects/standard/5183f151e4bb210219030ff1.png,1.9999999999999633e-08,training,dud,dud,active,rejected,NOT,1
3772,5183f151e4bb210219054ecc,ASW0007gek,http://spacewarps.org/subjects/standard/5183f151e4bb210219054ecc.png,1.9999999999999633e-08,training,dud,dud,active,rejected,NOT,1
3773,5183f151e4bb210219054ece,ASW0007gem,http://spacewarps.org/subjects/standard/5183f151e4bb210219054ece.png,2.599463096093015e-08,training,dud,dud,active,rejected,NOT,1
3774,5183f151e4bb210219054ec1,ASW0007ge9,http://spacewarps.org/subjects/standard/5183f151e4bb210219054ec1.png,2.8180016261317612e-08,training,dud,dud,active,rejected,NOT,1
3775,5183f151e4bb210219054ec3,ASW0007geb,http://spacewarps.org/subjects/standard/5183f151e4bb210219054ec3.png,1.9999999999999633e-08,training,dud,dud,active,rejected,NOT,1
3776,5183f151e4bb210219054ec4,ASW0007gec,http://spacewarps.org/subjects/standard/5183f151e4bb210219054ec4.png,1.9999999999999633e-08,training,dud,dud,active,rejected,NOT,1
3777,5183f151e4bb2102190056ff,ASW0000h6n,http://spacewarps.org/subjects/standard/5183f151e4bb2102190056ff.png,1.0,training,sim,lensed galaxy,active,detected,LENS,1
3778,5183f151e4bb21021902cfa9,ASW0003y5l,http://spacewarps.org/subjects/standard/5183f151e4bb21021902cfa9.png,1.0,training,sim,lensed galaxy,active,detected,LENS,1
3779,5183f151e4bb21021900b531,ASW0000zsh,http://spacewarps.org/subjects/standard/5183f151e4bb21021900b531.png,1.0,training,sim,lensed quasar,active,detected,LENS,1
3780,5183f151e4bb21021903d336,ASW0005dfa,http://spacewarps.org/subjects/standard/5183f151e4bb21021903d336.png,1.0,training,sim,lensed quasar,active,detected,LENS,1
3781,5183f151e4bb21021901bb8c,ASW0002fm4,http://spacewarps.org/subjects/standard/5183f151e4bb21021901bb8c.png,1.0,training,sim,lensed quasar,active,detected,LENS,1
3782,5183f151e4bb2102190655ba,ASW0008wca,http://spacewarps.org/subjects/standard/5183f151e4bb2102190655ba.png,1.0,training,sim,lensed quasar,active,detected,LENS,1
3783,5183f151e4bb210219051eb8,ASW00076wo,http://spacewarps.org/subjects/standard/5183f151e4bb210219051eb8.png,2.1581627048825938e-08,training,sim,lensing cluster,active,rejected,LENS,1
3784,5183f151e4bb210219037dae,ASW0004wj2,http://spacewarps.org/subjects/standard/5183f151e4bb210219037dae.png,1.0,training,sim,lensing cluster,active,detected,LENS,1
3785,5183f151e4bb210219037daa,ASW0004wiy,http://spacewarps.org/subjects/standard/5183f151e4bb210219037daa.png,1.0,training,sim,lensing cluster,active,detected,LENS,1
3786,5183f151e4bb21021904c3f8,ASW0006ozc,http://spacewarps.org/subjects/standard/5183f151e4bb21021904c3f8.png,0.9999999998535127,training,sim,lensed quasar,active,detected,LENS,1
3787,5183f151e4bb210219000e22,ASW00002si,http://spacewarps.org/subjects/standard/5183f151e4bb210219000e22.png,1.0,training,sim,lensed galaxy,active,detected,LENS,1
3788,5183f151e4bb21021902b261,ASW0003sdd,http://spacewarps.org/subjects/standard/5183f151e4bb21021902b261.png,1.0,training,sim,lensed quasar,active,detected,LENS,1
3789,5183f151e4bb21021904328e,ASW0005w9a,http://spacewarps.org/subjects/standard/5183f151e4bb21021904328e.png,1.0,training,sim,lensing cluster,active,detected,LENS,1
3790,5183f151e4bb21021903c31f,ASW0005a8v,http://spacewarps.org/subjects/standard/5183f151e4bb21021903c31f.png,1.0,training,sim,lensed galaxy,active,detected,LENS,1
3791,5183f151e4bb21021902833f,ASW0003j27,http://spacewarps.org/subjects/standard/5183f151e4bb21021902833f.png,1.9999999999999633e-08,training,dud,dud,active,rejected,NOT,1
3792,5183f151e4bb21021903afaf,ASW00056en,http://spacewarps.org/subjects/standard/5183f151e4bb21021903afaf.png,1.0,training,sim,lensed quasar,active,detected,LENS,1
3793,5183f151e4bb21021902d4b6,ASW0003z5i,http://spacewarps.org/subjects/standard/5183f151e4bb21021902d4b6.png,1.0,training,sim,lensing cluster,active,detected,LENS,1
3794,5183f151e4bb21021900e685,ASW00019j9,http://spacewarps.org/subjects/standard/5183f151e4bb21021900e685.png,1.0,training,sim,lensed galaxy,active,detected,LENS,1
3795,5183f151e4bb21021903439d,ASW0004l25,http://spacewarps.org/subjects/standard/5183f151e4bb21021903439d.png,1.0,training,sim,lensing cluster,active,detected,LENS,1
3796,5183f151e4bb21021901966f,ASW00028a7,http://spacewarps.org/subjects/standard/5183f151e4bb21021901966f.png,1.0,training,sim,lensed galaxy,active,detected,LENS,1
3797,5183f151e4bb210219067b74,ASW00093sk,http://spacewarps.org/subjects/standard/5183f151e4bb210219067b74.png,1.0,training,sim,lensed galaxy,active,detected,LENS,1
3798,5183f151e4bb21021903cfda,ASW0005cre,http://spacewarps.org/subjects/standard/5183f151e4bb21021903cfda.png,1.3156508168311262e-07,training,dud,dud,active,undecided,NOT,1
3799,5183f151e4bb21021903cfde,ASW0005cri,http://spacewarps.org/subjects/standard/5183f151e4bb21021903cfde.png,1.9999999999999633e-08,training,dud,dud,active,rejected,NOT,1
3800,5183f151e4bb21021903cfdf,ASW0005crj,http://spacewarps.org/subjects/standard/5183f151e4bb21021903cfdf.png,1.9999999999999633e-08,training,dud,dud,active,rejected,NOT,1
3801,5183f151e4bb21021903cfd0,ASW0005cr4,http://spacewarps.org/subjects/standard/5183f151e4bb21021903cfd0.png,1.9999999999999633e-08,training,dud,dud,active,rejected,NOT,1
3802,5183f151e4bb21021903cfd1,ASW0005cr5,http://spacewarps.org/subjects/standard/5183f151e4bb21021903cfd1.png,1.9999999999999633e-08,training,dud,dud,active,rejected,NOT,1
3803,5183f151e4bb21021903cfd2,ASW0005cr6,http://spacewarps.org/subjects/standard/5183f151e4bb21021903cfd2.png,1.9999999999999633e-08,training,dud,dud,active,rejected,NOT,1
3804,5183f151e4bb21021903cfd4,ASW0005cr8,http://spacewarps.org/subjects/standard/5183f151e4bb21021903cfd4.png,1.9999999999999633e-08,training,dud,dud,active,rejected,NOT,1
3805,5183f151e4bb21021903cfd7,ASW0005crb,http://spacewarps.org/subjects/standard/5183f151e4bb21021903cfd7.png,1.9999999999999633e-08,training,dud,dud,active,rejected,NOT,1
3806,5183f151e4bb21021903cfd9,ASW0005crd,http://spacewarps.org/subjects/standard/5183f151e4bb21021903cfd9.png,1.9999999999999633e-08,training,dud,dud,active,rejected,NOT,1
3807,5183f151e4bb210219048c08,ASW0006dxk,http://spacewarps.org/subjects/standard/5183f151e4bb210219048c08.png,1.0,training,sim,lensed quasar,active,detected,LENS,1
3808,5183f151e4bb2102190428a5,ASW0005uat,http://spacewarps.org/subjects/standard/5183f151e4bb2102190428a5.png,1.0,training,sim,lensing cluster,active,detected,LENS,1
3809,5183f151e4bb210219038fcf,ASW000503z,http://spacewarps.org/subjects/standard/5183f151e4bb210219038fcf.png,1.0,training,sim,lensed galaxy,active,detected,LENS,1
3810,5183f151e4bb210219015c4c,ASW0001wss,http://spacewarps.org/subjects/standard/5183f151e4bb210219015c4c.png,1.0,training,sim,lensed galaxy,active,detected,LENS,1
3811,5183f151e4bb21021903eea3,ASW0005iub,http://spacewarps.org/subjects/standard/5183f151e4bb21021903eea3.png,1.0,training,sim,lensing cluster,active,detected,LENS,1
3812,5183f151e4bb210219010243,ASW0001f0j,http://spacewarps.org/subjects/standard/5183f151e4bb210219010243.png,1.9999999999999633e-08,training,dud,dud,active,rejected,NOT,1
3813,5183f151e4bb210219010241,ASW0001f0h,http://spacewarps.org/subjects/standard/5183f151e4bb210219010241.png,2.0070618886086532e-08,training,dud,dud,active,rejected,NOT,1
3814,5183f151e4bb210219010247,ASW0001f0n,http://spacewarps.org/subjects/standard/5183f151e4bb210219010247.png,1.9999999999999633e-08,training,dud,dud,active,rejected,NOT,1
3815,5183f151e4bb210219010246,ASW0001f0m,http://spacewarps.org/subjects/standard/5183f151e4bb210219010246.png,1.9999999999999633e-08,training,dud,dud,active,rejected,NOT,1
3816,5183f151e4bb210219010245,ASW0001f0l,http://spacewarps.org/subjects/standard/5183f151e4bb210219010245.png,2.1375210371259565e-08,training,dud,dud,active,rejected,NOT,1
3817,5183f151e4bb210219010244,ASW0001f0k,http://spacewarps.org/subjects/standard/5183f151e4bb210219010244.png,1.9999999999999633e-08,training,dud,dud,active,rejected,NOT,1
3818,5183f151e4bb210219010249,ASW0001f0p,http://spacewarps.org/subjects/standard/5183f151e4bb210219010249.png,1.9999999999999633e-08,training,dud,dud,active,rejected,NOT,1
3819,5183f151e4bb21021901024a,ASW0001f0q,http://spacewarps.org/subjects/standard/5183f151e4bb21021901024a.png,1.9999999999999633e-08,training,dud,dud,active,rejected,NOT,1
3820,5183f151e4bb21021901024f,ASW0001f0v,http://spacewarps.org/subjects/standard/5183f151e4bb21021901024f.png,1.9999999999999633e-08,training,dud,dud,active,rejected,NOT,1
3821,5183f151e4bb21021901024e,ASW0001f0u,http://spacewarps.org/subjects/standard/5183f151e4bb21021901024e.png,1.9999999999999633e-08,training,dud,dud,active,rejected,NOT,1
3822,5183f151e4bb21021901024d,ASW0001f0t,http://spacewarps.org/subjects/standard/5183f151e4bb21021901024d.png,2.0012842251410256e-08,training,dud,dud,active,rejected,NOT,1
3823,5183f151e4bb210219028ac3,ASW0003kjn,http://spacewarps.org/subjects/standard/5183f151e4bb210219028ac3.png,1.0,training,sim,lensing cluster,active,detected,LENS,1
3824,5183f151e4bb2102190436de,ASW0005x3y,http://spacewarps.org/subjects/standard/5183f151e4bb2102190436de.png,1.0,training,sim,lensed galaxy,active,detected,LENS,1
3825,5183f151e4bb210219057b5b,ASW0007p7f,http://spacewarps.org/subjects/standard/5183f151e4bb210219057b5b.png,1.0,training,sim,lensing cluster,active,detected,LENS,1
3826,5183f151e4bb2102190171ac,ASW000210s,http://spacewarps.org/subjects/standard/5183f151e4bb2102190171ac.png,1.0,training,sim,lensing cluster,active,detected,LENS,1
3827,5183f151e4bb210219040255,ASW0005mqd,http://spacewarps.org/subjects/standard/5183f151e4bb210219040255.png,1.0,training,sim,lensed galaxy,active,detected,LENS,1
3828,5183f151e4bb21021900d2de,ASW00015ni,http://spacewarps.org/subjects/standard/5183f151e4bb21021900d2de.png,1.0,training,sim,lensed quasar,active,detected,LENS,1
3829,5183f151e4bb21021900090e,ASW00001se,http://spacewarps.org/subjects/standard/5183f151e4bb21021900090e.png,0.12780011789088197,training,sim,lensing cluster,active,undecided,LENS,1
3830,5183f151e4bb210219012543,ASW0001lxf,http://spacewarps.org/subjects/standard/5183f151e4bb210219012543.png,1.0,training,sim,lensing cluster,active,detected,LENS,1
3831,5183f151e4bb210219032034,ASW0004e2c,http://spacewarps.org/subjects/standard/5183f151e4bb210219032034.png,1.0,training,sim,lensed galaxy,active,detected,LENS,1
3832,5183f151e4bb21021902ee34,ASW000446s,http://spacewarps.org/subjects/standard/5183f151e4bb21021902ee34.png,1.0,training,sim,lensed quasar,active,detected,LENS,1
3833,5183f151e4bb210219009213,ASW0000sur,http://spacewarps.org/subjects/standard/5183f151e4bb210219009213.png,1.0,training,sim,lensed quasar,active,detected,LENS,1
3834,5183f151e4bb210219030d6d,ASW0004act,http://spacewarps.org/subjects/standard/5183f151e4bb210219030d6d.png,1.0,training,sim,lensed galaxy,active,detected,LENS,1
3835,5183f151e4bb21021903103f,ASW0004awv,http://spacewarps.org/subjects/standard/5183f151e4bb21021903103f.png,1.9999999999999633e-08,training,dud,dud,active,rejected,NOT,1
3836,5183f151e4bb21021901a477,ASW0002b1z,http://spacewarps.org/subjects/standard/5183f151e4bb21021901a477.png,1.0,training,sim,lensed quasar,active,detected,LENS,1
3837,5183f151e4bb2102190244c7,ASW00036pz,http://spacewarps.org/subjects/standard/5183f151e4bb2102190244c7.png,1.0,training,sim,lensed quasar,active,detected,LENS,1
3838,5183f151e4bb210219036580,ASW0004rr4,http://spacewarps.org/subjects/standard/5183f151e4bb210219036580.png,2.188993473435381e-08,training,sim,lensed galaxy,active,rejected,LENS,1
3839,5183f151e4bb21021904f0b1,ASW0006xtd,http://spacewarps.org/subjects/standard/5183f151e4bb21021904f0b1.png,1.0,training,sim,lensing cluster,active,detected,LENS,1
3840,5183f151e4bb21021905226e,ASW00077n2,http://spacewarps.org/subjects/standard/5183f151e4bb21021905226e.png,1.0,training,sim,lensing cluster,active,detected,LENS,1
3841,5183f151e4bb2102190438f0,ASW0005xio,http://spacewarps.org/subjects/standard/5183f151e4bb2102190438f0.png,1.0,training,sim,lensed quasar,active,detected,LENS,1
3842,5183f151e4bb210219065d03,ASW0008xs3,http://spacewarps.org/subjects/standard/5183f151e4bb210219065d03.png,1.0,training,sim,lensed galaxy,active,detected,LENS,1
3843,5183f151e4bb210219017001,ASW00020ox,http://spacewarps.org/subjects/standard/5183f151e4bb210219017001.png,1.0,training,sim,lensed galaxy,active,detected,LENS,1
3844,5183f151e4bb210219017006,ASW00020p2,http://spacewarps.org/subjects/standard/5183f151e4bb210219017006.png,1.0,training,sim,lensing cluster,active,detected,LENS,1
3845,5183f151e4bb210219025326,ASW00039k6,http://spacewarps.org/subjects/standard/5183f151e4bb210219025326.png,1.0,training,sim,lensed quasar,active,detected,LENS,1
3846,5183f151e4bb21021900a57c,ASW0000wos,http://spacewarps.org/subjects/standard/5183f151e4bb21021900a57c.png,1.0,training,sim,lensing cluster,active,detected,LENS,1
3847,5183f151e4bb21021902a374,ASW0003pf8,http://spacewarps.org/subjects/standard/5183f151e4bb21021902a374.png,1.0,training,sim,lensed quasar,active,detected,LENS,1
3848,5183f151e4bb210219016f00,ASW00020hs,http://spacewarps.org/subjects/standard/5183f151e4bb210219016f00.png,1.0,training,sim,lensed quasar,active,detected,LENS,1
3849,5183f151e4bb210219067dcd,ASW0009499,http://spacewarps.org/subjects/standard/5183f151e4bb210219067dcd.png,1.0,training,sim,lensed galaxy,active,detected,LENS,1
